screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
gpohuizachenr,MANUEL G,40484610,1277028939882311681,/gpohuizachenr/status/1277028939882311681,2020-06-27 23:59:59,1593302399,Conferencia de Prensa #COVID19 | 27 de junio de 2020 #GraciasPorCuidarnos https://youtu.be/dnTjFNBGwgE  a través de @YouTube,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Conferencia de Prensa <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> | 27 de junio de 2020 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GraciasPorCuidarnos?src=hash""><s>#</s><b>GraciasPorCuidarnos</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/dnTjFNBGwgE"" dir=""ltr"" href=""https://t.co/joGzPcE8mm"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/dnTjFNBGwgE""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/dnTjFNBGwgE</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> a través de <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a></p>",['https://youtu.be/dnTjFNBGwgE'],"['COVID19', 'GraciasPorCuidarnos']",False,[],,0,0,0,False,False,,[]
skift,Skift,374822255,1277028939798634497,/skift/status/1277028939798634497,2020-06-27 23:59:59,1593302399,"Hotel owners face rising operational costs to keep up with new coronavirus cleaning standards. While some technology platforms could trim labor costs, these offsets aren't expected to hit until tech-savvy business travel returns. https://bit.ly/2AXZoYs ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hotel owners face rising operational costs to keep up with new <strong>coronavirus</strong> cleaning standards. While some technology platforms could trim labor costs, these offsets aren't expected to hit until tech-savvy business travel returns. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://bit.ly/2AXZoYs"" dir=""ltr"" href=""https://t.co/nEasXEYLVQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2AXZoYs""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2AXZoYs</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://bit.ly/2AXZoYs'],[],False,[],,2,6,0,False,False,,[]
spectatorindex,The Spectator Index,1626294277,1277028938699571200,/spectatorindex/status/1277028938699571200,2020-06-27 23:59:59,1593302399,"Coronavirus, worldwide.

Cases: 10,070,000

Deaths: 500,500

Recoveries: 5,450,000","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong>, worldwide.

Cases: 10,070,000

Deaths: 500,500

Recoveries: 5,450,000</p>",[],[],False,[],,1211,552,19,True,False,,[]
AndreeSecSalud,Sec Salud Andree Uribe,1413657372,1277028934253776898,/AndreeSecSalud/status/1277028934253776898,2020-06-27 23:59:58,1593302398,"⚠️ Cuidarnos del #CoVID19 es una responsabilidad que todas y todos tenemos.

#NoBajemosLaGuardia, usemos de manera correcta el tapabocas, lavemos frecuentemente las manos y conservemos la distancia física en todo momento.https://twitter.com/MinSaludCol/status/1276932555774685185 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es""><img alt=""⚠️"" aria-label=""Emoji: Warning sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/26a0.png"" title=""Warning sign""/> Cuidarnos del <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoVID19?src=hash""><s>#</s><b><strong>CoVID19</strong></b></a> es una responsabilidad que todas y todos tenemos.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NoBajemosLaGuardia?src=hash""><s>#</s><b>NoBajemosLaGuardia</b></a>, usemos de manera correcta el tapabocas, lavemos frecuentemente las manos y conservemos la distancia física en todo momento.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MinSaludCol/status/1276932555774685185"" dir=""ltr"" href=""https://t.co/ymKvyeblKZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MinSaludCol/status/1276932555774685185""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MinSaludCol/st</span><span class=""invisible"">atus/1276932555774685185</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/MinSaludCol/status/1276932555774685185'],"['CoVID19', 'NoBajemosLaGuardia']",False,[],,13,0,1,True,False,,[]
KhaberTaaza,Taaza Khaber,1235026267583508481,1277028927362523136,/KhaberTaaza/status/1277028927362523136,2020-06-27 23:59:56,1593302396,Coronavirus latest: Labour urges ministers to boost support for businesses amid lockdown s https://taazakhaber.com/coronavirus-latest-labour-urges-ministers-to-boost-support-for-businesses-amid-lockdown-s/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> latest: Labour urges ministers to boost support for businesses amid lockdown s <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://taazakhaber.com/coronavirus-latest-labour-urges-ministers-to-boost-support-for-businesses-amid-lockdown-s/"" dir=""ltr"" href=""https://t.co/tb9As4cXJP"" rel=""nofollow noopener"" target=""_blank"" title=""https://taazakhaber.com/coronavirus-latest-labour-urges-ministers-to-boost-support-for-businesses-amid-lockdown-s/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">taazakhaber.com/coronavirus-la</span><span class=""invisible"">test-labour-urges-ministers-to-boost-support-for-businesses-amid-lockdown-s/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://taazakhaber.com/coronavirus-latest-labour-urges-ministers-to-boost-support-for-businesses-amid-lockdown-s/'],[],False,[],,0,0,0,False,False,,[]
The_RoCH_Mother,The RoCH Mother,216742550,1277028925043081216,/The_RoCH_Mother/status/1277028925043081216,2020-06-27 23:59:56,1593302396,#Covid19 #Quarantine2020 #StayHome #StaySafe #WearAMask #SaveALife https://www.instagram.com/p/CB9TYWQDc64hRs0kXDCFXzT3kkW8q46Qg36dbw0/?igshid=1be2bd46cae63 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid19?src=hash""><s>#</s><b><strong>Covid19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Quarantine2020?src=hash""><s>#</s><b>Quarantine2020</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StayHome?src=hash""><s>#</s><b>StayHome</b></a><a dir=""ltr"" href=""/hashtag/StayHome?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/StayHome_2020/StayHome_2020.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StaySafe?src=hash""><s>#</s><b>StaySafe</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WearAMask?src=hash""><s>#</s><b>WearAMask</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaveALife?src=hash""><s>#</s><b>SaveALife</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/CB9TYWQDc64hRs0kXDCFXzT3kkW8q46Qg36dbw0/?igshid=1be2bd46cae63"" dir=""ltr"" href=""https://t.co/Oxqdeu64WD"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/CB9TYWQDc64hRs0kXDCFXzT3kkW8q46Qg36dbw0/?igshid=1be2bd46cae63""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/CB9TYWQDc64h</span><span class=""invisible"">Rs0kXDCFXzT3kkW8q46Qg36dbw0/?igshid=1be2bd46cae63</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/CB9TYWQDc64hRs0kXDCFXzT3kkW8q46Qg36dbw0/?igshid=1be2bd46cae63'],"['Covid19', 'Quarantine2020', 'StayHome', 'StaySafe', 'WearAMask', 'SaveALife']",False,[],,0,0,0,False,False,,[]
deviIette,paolette,147931182,1277028924745297920,/deviIette/status/1277028924745297920,2020-06-27 23:59:56,1593302396,The Karen epidemic is worse than the Coronavirus.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Karen epidemic is worse than the <strong>Coronavirus</strong>.</p>",[],[],False,[],,17,7,0,False,False,,[]
alexizedM,Alexized M,4544255953,1277028922996273153,/alexizedM/status/1277028922996273153,2020-06-27 23:59:55,1593302395,"In a matter of 6 months, Trump has screwed America twice! In Jan, after he was briefed about #covid19, he ignored it & called it a hoax; virus spread, killed thousands; then we had to shutdown to control its spread; then he forced re-opening too early & now we’re spreading again!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In a matter of 6 months, Trump has screwed America twice! In Jan, after he was briefed about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b><strong>covid19</strong></b></a>, he ignored it &amp; called it a hoax; <strong>virus</strong> spread, killed thousands; then we had to shutdown to control its spread; then he forced re-opening too early &amp; now we’re spreading again!</p>",[],['covid19'],False,[],,0,0,0,False,True,1277028766758457346,"[{'screen_name': 'TeamTrump', 'user_id': '729676086632656900'}, {'screen_name': 'jepence', 'user_id': '67064945'}]"
admira_la_vida,admiralavida,421326735,1277028922262077441,/admira_la_vida/status/1277028922262077441,2020-06-27 23:59:55,1593302395,Coronavirus is not the flu. It’s worse. http://youtube.com/watch?v=FVIGhz3uwuQ&feature=youtu.be …https://admiralavida.com/coronavirus-is-not-the-flu-its-worse/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> is not the flu. It’s worse. <a class=""twitter-timeline-link"" data-expanded-url=""http://youtube.com/watch?v=FVIGhz3uwuQ&amp;feature=youtu.be"" dir=""ltr"" href=""https://t.co/jUYUtTZCK0"" rel=""nofollow noopener"" target=""_blank"" title=""http://youtube.com/watch?v=FVIGhz3uwuQ&amp;feature=youtu.be""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">youtube.com/watch?v=FVIGhz</span><span class=""invisible"">3uwuQ&amp;feature=youtu.be</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://admiralavida.com/coronavirus-is-not-the-flu-its-worse/"" dir=""ltr"" href=""https://t.co/CO2E6ntEIZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://admiralavida.com/coronavirus-is-not-the-flu-its-worse/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">admiralavida.com/coronavirus-is</span><span class=""invisible"">-not-the-flu-its-worse/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://youtube.com/watch?v=FVIGhz3uwuQ&feature=youtu.be', 'https://admiralavida.com/coronavirus-is-not-the-flu-its-worse/']",[],False,[],,0,0,0,False,False,,[]
chinesejimi,𝖈𝖍𝖎𝖓𝖊𝖘𝖊𝖏𝖎𝖒𝖎 Public Enemy #𝟚𝟘𝟙,1175281185049796609,1277028920404119552,/chinesejimi/status/1277028920404119552,2020-06-27 23:59:55,1593302395,"#Covidhoax #VirusHoax #NoMasks 

""This means that a confirmed unspecific test result is officially sold as specific""

#COVID19 PCR Tests are Scientifically Meaningless https://off-guardian.org/2020/06/27/covid19-pcr-tests-are-scientifically-meaningless/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covidhoax?src=hash""><s>#</s><b>Covidhoax</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VirusHoax?src=hash""><s>#</s><b>VirusHoax</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NoMasks?src=hash""><s>#</s><b>NoMasks</b></a> 

""This means that a confirmed unspecific test result is officially sold as specific""

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> PCR Tests are Scientifically Meaningless <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://off-guardian.org/2020/06/27/covid19-pcr-tests-are-scientifically-meaningless/"" dir=""ltr"" href=""https://t.co/CUFdCnRXek"" rel=""nofollow noopener"" target=""_blank"" title=""https://off-guardian.org/2020/06/27/covid19-pcr-tests-are-scientifically-meaningless/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">off-guardian.org/2020/06/27/cov</span><span class=""invisible"">id19-pcr-tests-are-scientifically-meaningless/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://off-guardian.org/2020/06/27/covid19-pcr-tests-are-scientifically-meaningless/'],"['Covidhoax', 'VirusHoax', 'NoMasks', 'COVID19']",False,[],,1,1,0,False,False,,[]
