screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
v_torinha_,linda rosa juvenil,806970056404074496,1281739981858304000,/v_torinha_/status/1281739981858304000,2020-07-10 23:59:59,1594425599,Ano passado pararam de vender pizza de 10 aqui no meu bairro isso desequilibrou o universo por isso tá tendo  o coronavírus,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Ano passado pararam de vender pizza de 10 aqui no meu bairro isso desequilibrou o universo por isso tá tendo  o <strong>coronavírus</strong></p>",[],[],False,[],,2,1,0,False,False,,[]
helmorysaulze,Xoliswa.👑,1273710228282970114,1281739980428247040,/helmorysaulze/status/1281739980428247040,2020-07-10 23:59:59,1594425599,"Make the ginger,lemon,garlic and honey concoction. It’s basically the fuck off corona virus drink","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Make the ginger,lemon,garlic and honey concoction. It’s basically the fuck off <strong>corona</strong> <strong>virus</strong> drink</p>",[],[],False,[],,1,1,1,True,True,1281655503483998209,"[{'screen_name': 'KimbergHango', 'user_id': '1079719905866452992'}]"
ariel_profesor,Ariel Aníbal Urrutia,936456353597607937,1281739976460374017,/ariel_profesor/status/1281739976460374017,2020-07-10 23:59:58,1594425598,Coronavirus en la Argentina: confirmaron 54 muertes y 3.367 nuevos contagios en las últimas 24 horas - Infobae https://www.infobae.com/sociedad/2020/07/10/coronavirus-en-la-argentina-confirmaron-54-muertes-y-3367-nuevos-contagios-en-las-ultimas-24-horas/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>Coronavirus</strong> en la Argentina: confirmaron 54 muertes y 3.367 nuevos contagios en las últimas 24 horas - Infobae <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.infobae.com/sociedad/2020/07/10/coronavirus-en-la-argentina-confirmaron-54-muertes-y-3367-nuevos-contagios-en-las-ultimas-24-horas/"" dir=""ltr"" href=""https://t.co/u3ZuB0hQqu"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.infobae.com/sociedad/2020/07/10/coronavirus-en-la-argentina-confirmaron-54-muertes-y-3367-nuevos-contagios-en-las-ultimas-24-horas/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">infobae.com/sociedad/2020/</span><span class=""invisible"">07/10/coronavirus-en-la-argentina-confirmaron-54-muertes-y-3367-nuevos-contagios-en-las-ultimas-24-horas/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.infobae.com/sociedad/2020/07/10/coronavirus-en-la-argentina-confirmaron-54-muertes-y-3367-nuevos-contagios-en-las-ultimas-24-horas/'],[],False,[],,0,0,0,False,False,,[]
bieinoticias,biei,3000418913,1281739975978102784,/bieinoticias/status/1281739975978102784,2020-07-10 23:59:58,1594425598,"Desde el inicio del brote se contabilizan 445.733 pruebas diagnósticas para esta enfermedad.
#coronavirus #contagios #victimashttps://www.biei.com.ar/1-774-fallecidos-y-94-060-los-contagiados-en-el-pais/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Desde el inicio del brote se contabilizan 445.733 pruebas diagnósticas para esta enfermedad.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/contagios?src=hash""><s>#</s><b>contagios</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/victimas?src=hash""><s>#</s><b>victimas</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.biei.com.ar/1-774-fallecidos-y-94-060-los-contagiados-en-el-pais/"" dir=""ltr"" href=""https://t.co/UIjgN8LB2J"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.biei.com.ar/1-774-fallecidos-y-94-060-los-contagiados-en-el-pais/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">biei.com.ar/1-774-fallecid</span><span class=""invisible"">os-y-94-060-los-contagiados-en-el-pais/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.biei.com.ar/1-774-fallecidos-y-94-060-los-contagiados-en-el-pais/'],"['coronavirus', 'contagios', 'victimashttps']",False,[],,0,0,0,False,False,,[]
fmsol915,Radio SOL 91.5,600578479,1281739975105667075,/fmsol915/status/1281739975105667075,2020-07-10 23:59:58,1594425598,"#Coronavirus| Este viernes el gobierno nacional informó que el número de personas infectadas en el país es de 94.060.
https://www.sol915.com.ar/coronavirus-argentina-se-confirmaron-3-367-infectados-total-muertos-llego-1-774/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b><strong>Coronavirus</strong></b></a>| Este viernes el gobierno nacional informó que el número de personas infectadas en el país es de 94.060.
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.sol915.com.ar/coronavirus-argentina-se-confirmaron-3-367-infectados-total-muertos-llego-1-774/"" dir=""ltr"" href=""https://t.co/L5GV575xTF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.sol915.com.ar/coronavirus-argentina-se-confirmaron-3-367-infectados-total-muertos-llego-1-774/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">sol915.com.ar/coronavirus-ar</span><span class=""invisible"">gentina-se-confirmaron-3-367-infectados-total-muertos-llego-1-774/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.sol915.com.ar/coronavirus-argentina-se-confirmaron-3-367-infectados-total-muertos-llego-1-774/'],['Coronavirus'],False,[],,0,0,0,False,False,,[]
FLGayRepublican,FL Gay Trump Supporter,4437092175,1281739971775340544,/FLGayRepublican/status/1281739971775340544,2020-07-10 23:59:57,1594425597,"Stop ur lies! Even leftist snopes says that’s false! 

What's False
Despite creating some confusion with his remarks, Trump did not call the coronavirus itself a hoax. https://twitter.com/MeahanPeter/status/1281716486621392898 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Stop ur lies! Even leftist snopes says that’s false! 

What's False
Despite creating some confusion with his remarks, Trump did not call the <strong>coronavirus</strong> itself a hoax. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MeahanPeter/status/1281716486621392898"" dir=""ltr"" href=""https://t.co/1TW1LRPnEb"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MeahanPeter/status/1281716486621392898""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MeahanPeter/st</span><span class=""invisible"">atus/1281716486621392898</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/MeahanPeter/status/1281716486621392898'],[],False,[],,0,0,0,False,False,,[]
Barbiewithatude,😷 Wash your damn hands 😷,290362175,1281739970424606720,/Barbiewithatude/status/1281739970424606720,2020-07-10 23:59:57,1594425597,"""How ICE helped spread the coronavirus""  https://twitter.com/i/events/1281613788572246016 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""How ICE helped spread the <strong>coronavirus</strong>""  <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/i/events/1281613788572246016"" dir=""ltr"" href=""https://t.co/93mdc37xqf"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/i/events/1281613788572246016""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/i/events/12816</span><span class=""invisible"">13788572246016</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/i/events/1281613788572246016'],[],False,[],,0,0,0,False,False,,[]
EmanuelWtbg,emanuel watenberg,955902448622817281,1281739965525893127,/EmanuelWtbg/status/1281739965525893127,2020-07-10 23:59:56,1594425596,Que ganas de qe se termine toda esta berga del coronavirus del orto  la reberenda  concha de dios,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Que ganas de qe se termine toda esta berga del <strong>coronavirus</strong> del orto  la reberenda  concha de dios</p>",[],[],False,[],,1,0,0,False,False,,[]
zlabiz,Zla Official,174022704,1281739965219565569,/zlabiz/status/1281739965219565569,2020-07-10 23:59:55,1594425595,"Coronavirus deaths tick up in Florida, Texas, California, Arizona as states grapple with growing outbreaks – CNBC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> deaths tick up in Florida, Texas, California, Arizona as states grapple with growing outbreaks – CNBC</p>",[],[],False,[],,0,0,0,False,False,,[]
larosh97,Sadness,637151711,1281739964263419905,/larosh97/status/1281739964263419905,2020-07-10 23:59:55,1594425595,"Brazil overtook us for about a month but we Americans can't have anyone beating us at anything. Over 70,000 Coronavirus cases today in The United States. pic.twitter.com/GFmn4geA1f","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Brazil overtook us for about a month but we Americans can't have anyone beating us at anything. Over 70,000 <strong>Coronavirus</strong> cases today in The United States. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GFmn4geA1f"">pic.twitter.com/GFmn4geA1f</a></p>",[],[],True,['https://pbs.twimg.com/media/EcmnqJvWsAAYvHE.png'],,2,1,1,True,False,,[]
